,Intercept,C(mvac)[T.True],C(csc)[T.True],C(mvac)[T.True]:C(csc)[T.True],collection_day,Intercept RE
y1188,0.035711890551418116,0.8801724803602463,0.7533210779948228,0.7528823160046185,8.37478684092122e-10,0.00023508091527724698
y1189,6.824150003320141e-07,0.020143303383541877,0.29777107545324766,0.04101500947732828,0.5800223601557102,0.005680347300489698
y1190,1.5157371701777384e-05,0.011872198118568652,0.5878251947102551,0.015703570571673257,0.0002635334368967743,5.00455573038822e-06
y1191,0.0005161804846706695,0.6186634089802783,0.9343419885252524,0.7664601033645388,1.0561995790809262e-13,3.122339540575047e-06
y1192,0.5259163902953112,0.017204896403303308,0.9670872729189088,0.19671050253085798,1.2186639224374303e-06,1.926948738721976e-05
y1193,2.135281933635927e-12,0.38382709085912803,0.28469738590167104,0.7075139341879753,0.22903456049783943,4.822188290064045e-05
y1194,6.1165774738183725e-09,0.0030271970742777716,0.40586464215107476,0.08126130246727603,0.00021589672215855193,7.08265467236522e-06
y1195,0.9129758985392434,0.5456263069339033,0.9671527716059881,0.9616618384634189,0.0026174553809331677,1.77748251808954e-05
y1196,0.02965406205660552,0.9557312037972275,0.2825200568342776,0.7590511685821253,3.196111300184502e-07,5.273186546687787e-05
y1197,2.1583420715838534e-10,0.0055806464577319295,0.6889489358636744,0.06914691565557386,0.8583747080490656,0.007749560034770182
y1198,7.886259798245694e-14,0.08233045497576083,0.8149192452107155,0.01568510923229656,3.131723964493344e-05,0.9999819919266766
y1199,7.518792477697169e-06,0.5858324223633148,0.5462041329623719,0.7841827659937581,0.0014606496171420194,0.000125823407354769
y1200,0.00029169183829365954,0.6862354387122707,0.006349039409655652,0.19963932228876058,0.1110854345835718,3.11408068079367e-05
y1201,1.1970212348775166e-07,0.13673333552118383,0.30011906944227984,0.3179540174699548,1.3801695150803165e-06,8.144104907776017e-05
y1202,0.00010623094191774457,0.15595799999194013,0.320611948745527,0.14519109553426085,4.192463669113945e-06,0.00190471604641124
y1203,0.335636941373714,0.37628223107305836,0.7698631555920668,0.23936961114632016,0.05137014034989788,9.119076107716502e-06
y1204,3.533103611978176e-05,0.8438249166157664,0.8509378726760053,0.8271809553329914,1.6090168526843863e-07,4.048588142556157e-06
y1205,0.0006021601637612679,0.9815739571395586,0.43826742629144566,0.8489753374212511,0.9913396647327711,0.00020500173072975105
y1206,0.6301127261153117,0.47499176333234383,0.22146636656027419,0.6439153573845049,0.3623819307435302,0.0015533970239153276
y1207,0.87122943080703,0.8500139695655166,0.2639242596511058,0.9363949179997763,0.34368752086425236,0.00035778137306045074
y1208,0.0006262228174649168,0.22322121518930382,0.7364500591968234,0.5737005162176998,0.012991849219952842,8.084468274915229e-05
y1209,0.004326034167577911,0.5480400936324126,0.684846784819765,0.19903218008488976,0.036226252295399865,0.00016003333110247784
y1210,2.3188595498336477e-12,0.6342178376281734,0.13345963048916776,0.4139450904068406,2.058683142217857e-10,1.906092302907679e-05
y1211,0.0008112199075540396,0.16489023544638837,0.6876336921003334,0.7897962048765141,0.08860367705782561,0.9999731707786944
y1212,0.00023670447627130583,0.17212321403058284,0.8972138493935251,0.5256495600859667,0.46322136115423207,1.8980848631111385e-05
y1213,0.037443519497350454,0.73062005813771,0.3127038357081393,0.8591313249736128,5.13444093449738e-06,5.4099025673876285e-05
y1214,5.394639930725534e-11,0.908142685466623,0.6219598761049765,0.39924153082289926,0.0477104519640545,0.001557199184042901
y1215,8.88141212854374e-05,0.5354451771800774,0.6863645190416692,0.9900262356797088,0.152881337588705,0.0023535962902452635
y1216,7.663368586324242e-10,0.28260118832647085,0.6857972801436462,0.8398940867320975,0.6557482596388156,0.0001616913402944961
y1217,4.2356849310619815e-09,0.6245818070506464,0.4444000133722815,0.8082354879951947,6.303396503744537e-06,0.0004717769628529079
y1218,0.06219035258591493,0.679333686552404,0.3596406746901921,0.49270749034098416,0.1800491277430779,2.5204810747142203e-05
y1219,7.208557665308571e-08,0.009092898398882589,0.7546957611285232,0.0663568425983271,9.027262516281762e-05,2.5271014929090054e-05
y1220,0.5931583367992466,0.6003647588578174,0.543161098363661,0.6426020125085993,0.3311999967530227,0.0004025159756728677
y1221,5.8141656451535774e-11,0.5887515328066618,0.1425078444592086,0.8633089757197671,0.326701671254663,7.474761691527899e-05
y1222,0.0006105338031973354,0.20219526515963182,0.600004102520358,0.3080402220209141,0.02786246002031582,0.014486127163041903
y1223,0.001532524241510901,0.9097199109078986,0.7818273682933776,0.36958753520664644,0.6156918457532687,0.9999282443520577
y1224,0.8264634866306263,0.6928557735881036,0.4351829766865374,0.09171355269971787,0.8401714997605796,0.08691090012138822
y1225,6.663473947754496e-10,0.6565660194836758,0.36857167480886555,0.6482625443419296,0.024260116371868395,0.039098646901511915
y1226,1.8851233865604465e-16,0.30574178520420503,0.8307679124453445,0.5058295168216989,0.30204121792334104,0.006552054529941101
y1227,1.0363174773018228e-56,0.14901204542554503,0.8343866107652937,0.2758974182513977,2.30676046830272e-17,0.0004360554674284775
y1228,0.03150516336567024,0.13031905220836018,0.33924289728915125,0.14378221436216734,0.578171676347844,0.9999987578067218
y1229,0.6383703875242603,0.06251619870278174,0.9387774577349732,0.058485311135268246,0.0033673531583943823,0.9999644654896716
y1230,1.4322112989152603e-15,0.733337680902455,0.3491189474429024,0.14151986310943063,3.546558260088836e-15,4.969509074028786e-05
y1231,0.1264879244216676,0.9885264702555876,0.6402014234434632,0.7818678304497317,0.000425691035896772,0.0006820197956900761
y1232,0.6756116083050652,0.8600807534380586,0.6664257958017494,0.06925034663705357,0.001851723281518877,0.005748805017937864
y1233,4.847488638953927e-15,0.6745383971243994,0.3517325874827305,0.676303278791198,6.802421195119684e-05,3.703238553603435e-05
y1234,1.1366675458147056e-17,0.6315680681301697,0.6636456937927866,0.7753230517505209,0.0022411688978968827,0.00019834328740429594
y1235,4.730379750674374e-22,0.15688675920549053,0.6673568513508294,0.669892988503293,2.301735271661506e-14,9.057140193948496e-06
y1236,0.3506647290654461,0.8662209570980535,0.46643557842895955,0.31246414024103,0.22102876325067533,0.010427475075393312
y1237,3.255878429064242e-08,0.26895961103090393,0.9286695737190667,0.3225521516589186,0.3555933025896787,0.0003735075182604705
y1238,0.19049014017840293,0.738437929628783,0.5827142508499832,0.20170985070553515,0.961579071385755,5.18588695481091e-05
y1239,0.7398287722956824,0.8177864265034256,0.5375753871504605,0.22166907888410914,0.043159624545762366,0.00010168018565457479
y1240,0.18274655879267254,0.4181226264447869,0.1028685208308006,0.09659472972089145,0.0019761785803566814,0.999996162720273
y1241,0.00042579323310171604,0.19854505900988173,0.8244322183245223,0.20327050513701905,1.3249465589546698e-06,0.0002257887713361472
y1242,0.0006394745681264707,0.389887253237147,0.6611019712268763,0.12675680695406716,0.2796871541120507,0.9999812232618209
y1243,0.0012118789702286283,0.17609435870631995,0.507435761495054,0.916498076581041,2.039290293944096e-07,0.020801078032018017
y1244,0.0005920541641881445,0.012237996798293453,0.8233862041806135,0.09751758514296445,0.03623264850214423,1.5036492462148475e-05
y1245,2.8855508307787403e-08,0.29626933265812183,0.47246574611315817,0.8004677567110515,0.6260595626221322,0.0005074821804826591
y1246,2.924451545220814e-57,0.22599342216876805,0.68318307249015,0.3385953784584744,3.2273570239958925e-06,0.0005493006639623081
y1247,0.9543124614906371,0.2692576047284906,0.37060295796662146,0.3043100245488455,0.48502283303349325,0.9998855296037259
y1248,5.303648795264265e-26,0.38788105773706527,0.6280811689971517,0.5019273365990949,0.03775461648076557,0.999996310723989
y1249,0.04862723124782693,0.9756579139275565,0.5676278151351976,0.1873411929985216,0.4052837258658022,0.0004611564745077052
y1250,0.8906530628134646,0.9518159638563466,0.9252990849154223,0.32881499432961336,0.73980382221151,0.0002600172684027466
y1251,1.796331274808544e-14,0.6131574477601982,0.6279445177687547,0.308379262116357,0.056486965143334886,0.0018603956866916414
y1252,0.6172510255794459,0.3658151873695874,0.8972952339026119,0.8559221970383751,0.8375354178432781,0.08914375262503459
y1253,0.302226728093027,0.2024866723391633,0.44578294118270523,0.5885274294846786,5.36001116385455e-07,0.0004584253266833563
y1254,4.109606546376677e-28,0.7813421970303248,0.49523591824099034,0.6393976954828734,0.5155443973411745,1.4300906433127294e-05
y1255,2.853278754207931e-08,0.8675489537547681,0.19750456187192633,0.8142681938704814,0.013286508046168126,1.6007261152669176e-05
y1256,0.23765662469955706,0.5799948436394458,0.9845250804380512,0.6124614736001465,0.4063930754173818,9.07942416124802e-05
y1257,5.1644888336299254e-11,0.3344710042515845,0.7400386132701999,0.5638560756204289,0.22890208300857184,1.7827049909722806e-05
y1258,0.3461179798471079,0.1790084070282395,0.9496287763795773,0.27406730275948443,0.0004377169211049442,1.322150016797802e-06
y1259,1.1004684683444946e-25,0.08496602584483513,0.7553020602523284,0.0918174728445255,0.006115281019016089,2.9824235203216286e-05
y1260,0.5172608358273376,0.9431640100322543,0.28792550607694045,0.9924549535421378,1.0266615012788184e-05,0.9999997926530837
y1261,0.3387584990014627,0.054031770011390576,0.27794064301311117,0.004436320657892661,0.49530200431950533,6.2767918144110625e-06
y1262,1.0373725307240287e-10,0.19853678455037382,0.19197954995343247,0.736330888872238,2.0831313970290487e-24,0.9996872099852834
y1263,0.7566377235276484,0.7637354753757002,0.4920538311776881,0.9964570705673608,0.41023987176726995,1.0728548249083667e-07
y1264,4.25190688349353e-06,0.6105888304924709,0.017728577939595938,0.07212041230596715,0.0047652310982520185,0.9978987837288791
y1265,1.1557357175966643e-39,0.438480037989192,0.21802239949446367,0.7175039589307651,0.0009964264051129683,0.9999652760356922
y1266,3.954631144274059e-07,0.3051807334541783,0.8354657203196313,0.2651580070252939,0.00028823753099211936,4.2663460443049715e-06
y1267,2.344939678183535e-17,0.6480436100235903,0.26058265453212015,0.7477204635545613,0.9307876677062169,3.5407916476528695e-05
y1268,3.797925663477897e-13,0.45672056899657887,0.38719941654311885,0.9625000254353405,3.6341742764108805e-07,5.825028237175271e-06
y1269,0.0875679822986845,0.43473718691235097,0.7971452874110802,0.24565152706375248,9.218380735564675e-07,2.6320673254425116e-05
y1270,5.806999119185575e-21,0.582061371154754,0.22725872822273907,0.8758914241863446,2.586303628770893e-12,0.9990346087849385
y1271,0.015486260018017825,0.6401975413603431,0.0910241896636368,0.27443388467222596,6.850938695325686e-11,2.6938453620476883e-06
y1272,0.0002808352568874237,0.3297083051343864,0.9401208264555775,0.2451070749615336,0.00019050708921306616,4.8503719957692204e-05
y1273,0.23790183189549374,0.780377614301524,0.011645076269066764,0.6103368319146478,0.4358316168311951,2.824833743742584e-06
y1274,0.9340475932613386,0.42823832200341505,0.9978400135097969,0.6056355503926563,0.3339594282306463,5.877796047369208e-06
y1275,3.691630748111672e-27,0.05302224593654727,0.08690125619209896,0.26273432439485656,1.5689745591391904e-10,0.010619090059728081
y1276,8.932784216386553e-41,0.4634813568459403,0.5487044601026294,0.9021136767039536,9.337475054545782e-05,3.6633319820228e-05
y1277,2.096306216485765e-15,0.6974887128077262,0.3569614040070952,0.8805792594448882,0.011656533616989432,4.582222017403181e-06
y1278,0.025151734196015102,0.6412313496492577,0.8196359228635137,0.4181315706029165,0.346774523371978,1.2204184719206843e-05
y1279,1.0041323763027643e-06,0.11542870819031965,0.5833218066020939,0.22888257074248453,3.325382222740471e-05,2.2657112153669464e-06
y1280,0.00042911936966197946,0.582600508336522,0.8979294896980153,0.5615530998192009,0.0014040246210121155,0.9999994982441641
y1281,7.112595420081465e-10,0.11225023531583653,0.01736830552736062,0.8996863192848639,0.00020149399837621624,3.5102710175858362e-06
y1282,5.5628203277458713e-14,0.7780630389369709,0.19158511123755262,0.5825318562973127,0.44905466187700227,7.207623290700071e-05
y1283,1.0293440643584952e-20,0.1479779905368961,0.21606190682188742,0.14290003387072825,9.642878733437507e-05,2.7585867110574543e-05
y1284,1.6921683354715563e-73,0.03523037997649465,0.6994972239912404,0.16694692409433476,5.737097632956058e-06,2.6394916422944202e-05
y1285,1.837995447282381e-19,0.24169290960356116,0.0897785282417191,0.5190953078304013,0.0015126863313572503,0.07743185519702057
y1286,0.1247873594679977,0.9072325026707462,0.992227840504225,0.8972126310169238,0.8548858093103584,4.11037230223152e-05
y1287,0.000801678469684654,0.7937641981221943,0.8798309505384064,0.8716052339102597,0.011035182377374813,0.00010029075294815524
y1288,1.1203432207094795e-13,0.36621766489468666,0.44964395887199426,0.08448581845316576,0.5483909253205017,4.637898283851598e-05
y1289,0.21586084556103646,0.9446623556095356,0.35174907340972383,0.46467330665442996,0.0019943360321197203,0.9998585747832414
y1290,0.7313925616570567,0.34252699924757213,0.5489730569701842,0.6833641053325654,0.6242606944800806,0.0005270836338028579
y1291,0.06366398216244344,0.8714207881977765,0.13180062680546487,0.5726873687870719,0.006308127734403677,0.00014601381572010427
y1292,5.91050439659891e-17,0.01598147644786563,0.09148754097248768,0.04287694544838178,0.008502122118113277,4.8044426530926616e-05
y1293,7.90050877322989e-24,0.30239246421936994,0.46746116950231,0.5780628855778085,0.05884383975764663,0.006557229208878641
y1294,0.0018316233834054824,0.8782281010027718,0.6440039980658514,0.6440784286199317,0.731998592599954,0.0002960740298338023
y1295,0.020662787491052985,0.9101152090927501,0.9067881325163392,0.363432652891053,0.0003159049720644449,0.9997032385613563
y1296,0.9495973684831893,0.8275172432500337,0.6996371386602331,0.13477040333549503,0.9872777924421726,0.0005011664811407653
y1297,1.154364933470012e-11,0.3675485492321504,0.012220227016505818,0.7981708099689557,0.4706140634379721,0.00019435551327067187
y1298,0.37147140206155604,0.5572364699154533,0.2837412767443436,0.01593388751030511,0.12561930045174194,0.00149361664387155
y1299,4.547819636820136e-07,0.5490130038315011,0.5494408927528425,0.9850638383645232,0.0002971290310777614,8.447456453087623e-06
y1300,3.610054559571854e-37,0.5597230758018701,0.3335053503757833,0.3128247543749283,3.2929966474774177e-16,0.01072698932688852
y1301,0.8152972999277668,0.41702379762778063,0.6306970018676379,0.906448744499259,0.18168677198282912,0.2366341998183572
y1302,0.9885395192240789,0.009520048798838164,0.06653205558667925,0.018317979276960158,0.3702255866719082,0.5160874245118601
y1303,0.00030973872144702023,0.9138384703570536,0.6706903348299498,0.9174136336357881,0.2818893115095432,0.9997742349595822
y1304,0.027900943470152897,0.1912929923332175,0.3613424250528816,0.7031340066731931,0.0029871057096130344,0.00013252726992710645
y1305,7.909663181635505e-10,0.2099515152549467,0.1952007344147525,0.5265531212937464,5.3231896192199904e-05,0.0008321254592254712
y1306,2.02679166558085e-06,0.41292678174046926,0.6459035642778652,0.9193992742353234,2.556318255112551e-16,6.250203587040444e-05
y1307,1.487055985126661e-29,0.6050589700426774,0.3699015069341103,0.4568098785082141,1.158726765556767e-12,9.301241730454195e-05
y1308,4.660802259788882e-13,0.43528884827726755,0.7151948382855089,0.9585084844835847,0.005436833383049242,0.999988864662477
y1309,3.731681515938578e-20,0.46316383657733073,0.915790380822145,0.2922384496676693,0.005264011027129715,3.035663910592168e-05
y1310,0.004921253557726709,0.7328638734612112,0.24347272433947809,0.21217153127429722,0.016805348141875717,3.99999418379532e-05
y1311,0.8133597862139091,0.021570311493362904,0.1563338123798939,0.06073455412513308,9.812916138474777e-06,0.014941990526118764
y1312,0.622105273349781,0.18024594654050186,0.9216788951439319,0.36316987733658646,0.03382264706707234,0.00010220037821441785
